digit,fill_rate,inv_clusters,enclosed_ratio,h_sym,v_sym,di1,di2,a0,d0,a1,d1,a2,d2,a3,d3,a4,d4,a5,d5,a6,d6,a7,d7,a8,d8,a9,d9,a10,d10,a11,d11,a12,d12,a13,d13,a14,d14,a15,d15,a16,d16,a17,d17,a18,d18,a19,d19,a20,d20,a21,d21,a22,d22,a23,d23,a24,d24
3,0.3765182186234818,1,2.7975708502024292,0.6166666666666667,1.3095238095238095,0.8,2.0588235294117645,0,0,0,0,-1.3258176636680323,-14.277254638059802,-1.5707963267948966,4.743416490252571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0344439357957027,5.283809142394758,0,0,0,0
6,0.5406698564593302,3,3.210526315789474,1.5434782608695652,0.3764705882352941,0.6,0.22,0,0,-2.5213431676069722,-2.0518453753741888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,-4.546943355436819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5495229407708353,8.1782400986466,0,0,0,0,0,0,0,0
3,0.47987616099071206,1,1.9473684210526316,0.6736842105263158,0.9629629629629629,0.6222222222222222,1.3888888888888888,0,0,0,0,1.9513027039072615,-20.082474576704108,0,0,0,0,0,0,0,0,0,0,1.67300304490215,-6.0279244300077535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3249546567620767,5.669270235224284,0,0,0,0,0,0,0,0
6,0.43157894736842106,2,2.319298245614035,1.0819672131147542,0.3655913978494624,0.20588235294117646,0.4576271186440678,0,0,0,0,-2.7367008673047097,-1.2018504251546638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4464413322481351,5.802493794943929,0,0,0,0
8,0.45723684210526316,2,2.1217105263157894,1.1666666666666667,0.881578947368421,1.027027027027027,0.7435897435897436,0,0,0,0,0,0,0,0,0,0,-1.7506498265873749,4.2760313895532205,0,0,0,0,0,0,0,0,-1.695151321341658,-8.432740427115679,0,0,0,0,-1.695151321341658,8.432740427115677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.44598337950138506,4,1.7257617728531855,1.0121951219512195,1.0625,1.1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1902899496825317,30.18461712712472,0,0,0,0,0,0,-2.2896263264165211,5.031152949374527,0,0,0,0,0,0,0,0,0,0,0,0,-1.7126933813990606,5.409675770519779,0,0,0,0,0,0,0,0,0,0,0,0
3,0.5473684210526316,1,2.2035087719298247,0.927710843373494,1.2535211267605635,1.1224489795918366,1.5454545454545454,0,0,0,0,1.8322751425071457,-9.285619289617467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5907936607680471,12.747548783981962,0,0,0,0
7,0.31983805668016196,1,2.854251012145749,0.9302325581395349,1.59375,1.8888888888888888,1.4782608695652173,0,0,2.9229237077158516,-0.7120003121097938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1587989303424644,4.2163702135578385,0,0,0,0,0,0,0,0,0,0,0,0,-2.6011731533192091,1.4150971698084929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4117647058823529,2,2.015479876160991,1.2096774193548387,0.9027777777777778,1.0833333333333333,0.7222222222222222,0,0,-1.7602764846760439,-12.486429188220798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9890206563741257,4.5222133102210575,0,0,0,0,0,0,-1.7984856465635524,10.660160909303617,0,0,0,0,0,0,0,0,0,0
9,0.5263157894736842,2,2.6477732793522266,0.8611111111111112,2.1904761904761907,2.111111111111111,2.25,0,0,-1.2904966704564453,-16.82676439485619,0,0,0,0,0,0,0,0,0,0,-1.4685896086876431,4.792724077352322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4329663814621227,2.171762714474551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.4407894736842105,1,2.138157894736842,0.6046511627906976,0.6046511627906976,0.17073170731707318,1.0,0,0,0,0,0,0,1.9513027039072615,-4.943064261925052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7744188197715745,-1.8027756377319932,0,0,0,0,0,0,0,0,0,0,-2.7610862764774287,-3.0491836056815353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.25761772853185594,1,1.9141274238227146,0.4264705882352941,2.5925925925925926,1.0769230769230769,42.0,-2.6011731533192091,-3.1095693411794687,0,0,0,0,0,0,1.4288992721907325,-5.378067600087516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4980915447965089,-3.1320919526731656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.5023923444976076,1,3.248803827751196,1.4222222222222223,1.725,3.6666666666666665,1.1612903225806452,0,0,-2.300695984946628,-3.217268719450658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6850506547563362,8.113485165385194,0,0,0,0,0,0,-2.1112158270654806,3.9000588692574207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5847953216374269,2,1.7076023391812865,1.1030927835051547,0.9065420560747663,1.0,0.8245614035087719,-1.7126933813990606,-8.99988165602666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8925468811915387,-30.088626485550684,0,0,0,0,0,0,0,0,0,0,1.9756881130799799,5.2096664960436785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3026315789473684,1,2.276315789473684,1.3414634146341464,1.8235294117647058,3.3333333333333335,1.28,0,0,0,0,-2.6546934217785245,-9.031195934094214,0,0,0,0,0,0,0,0,1.8105394356653532,-5.031152949374527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.677945044588987,1.0975648163443912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.5020242914979757,1,2.672064777327935,0.7777777777777778,1.098360655737705,0.8809523809523809,1.5789473684210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,6.264982043070834,0,0,0,0,-1.7359450042095235,5.695438220973488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8157749899217608,3.455253320699378,0,0
5,0.3591331269349845,1,2.068111455108359,1.2222222222222223,0.6216216216216216,0.7647058823529411,0.5,0,0,0,0,-2.2318394956455836,-6.18465843842649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9614033704925835,3.941335204235839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2218730482393765,10.623533661434005,0,0,0,0,0,0,0,0
8,0.6437246963562753,5,2.5303643724696356,1.3970588235294117,1.0375,1.6521739130434783,0.7894736842105263,0,0,0,0,0,0,0,0,1.6738779353175968,-5.162002262796009,1.6657480331376529,6.920289966695074,0,0,0,0,0,0,0,0,-1.5707963267948966,-6.062982194136787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.3805668016194332,1,2.7935222672064777,0.6333333333333333,0.6896551724137931,0.42857142857142855,1.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3561944901923448,3.1622776601683795,1.4909663410826592,6.839484584580628,0,0,-1.5232132235179132,-7.378647873726218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.4456140350877193,1,2.305263157894737,0.7945205479452054,0.9264705882352942,0.7619047619047619,1.1923076923076923,0,0,0,0,1.9100889412489412,-5.916173688382643,0,0,0,0,0,0,0,0,1.9614033704925835,-3.941335204235839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.459276098715045,6.589659407823068,0,0,0,0,0,0
3,0.3684210526315789,1,1.9239766081871346,0.4606741573033708,1.2413793103448276,0.6136363636363636,3.2142857142857144,-2.4980915447965089,-3.132091952673165,0,0,0,0,0,0,0,0,0,0,1.4782777056752496,8.021232541527567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8925468811915387,13.257450735341246,0,0
1,0.9210526315789473,1,9.394736842105264,0.7619047619047619,0.9473684210526315,0.7692307692307693,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,1.4056476493802696,4.743416490252569,0,0,0,0,1.5707963267948966,-3.3541019662496847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3734007669450157,-4.038873605350878,0,0,0,0,0,0,0,0,0,0
7,0.36140350877192984,1,2.389473684210526,0.2891566265060241,1.8918918918918919,0.5806451612903226,8.666666666666666,0,0,-2.677945044588987,2.5609845714702466,-1.4711276743037345,-6.960204339273704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3561944901923448,3.1622776601683795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.47368421052631576,3,2.2771929824561403,1.78,1.4385964912280702,17.0,0.8727272727272727,-1.7094360639290547,-4.919023289582678,0,0,-1.5707963267948966,-5.147815070493499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.823350602572956,4.962421284010458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.4979757085020243,2,2.6761133603238867,0.6493506493506493,3.096774193548387,1.7916666666666667,7.571428571428571,0,0,0,0,0,0,0,0,1.4677147182721964,-6.634961646413845,1.5232132235179132,21.129231988987307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4668517113662407,-2.188635067065801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3684210526315789,1,3.0701754385964914,0.8723404255319149,1.9333333333333333,2.2222222222222223,1.8095238095238095,-2.459276098715045,-1.5975746924507743,0,0,-1.7506498265873749,-4.176654695380554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1587989303424644,3.204001404494074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.4342105263157895,2,4.723684210526316,1.5925925925925926,0.48936170212765956,0.8181818181818182,0.2,0,0,0,0,-2.3561944901923448,1.6770509831248424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3561944901923448,6.550584420492571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7506498265873749,-5.669270235224284,0,0,0,0,0,0,0,0,0,0,0,0
2,0.4487534626038781,1,1.7229916897506925,0.7473684210526316,0.580952380952381,0.20930232558139536,0.8387096774193549,0,0,0,0,-1.8018869939907936,-8.81044646667516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7894652726688385,4.072055089639779,0,0,0,0,-1.3692685590595632,7.187140666547705,0,0,0,0,0,0,0,0,0,0
1,0.20614035087719298,1,3.232456140350877,0.9615384615384616,0.9615384615384616,0.5,1.0,0,0,0,0,0,0,-2.5535900500422257,-1.0770329614269003,0,0,0,0,0,0,-2.7367008673047102,-1.0613228773563677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3561944901923448,1.6770509831248424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3059210526315789,1,2.273026315789474,0.5645161290322581,2.3448275862068964,1.3157894736842106,4.3,2.677945044588987,2.5609845714702466,0,0,-1.611590009662762,-5.6053986323151435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6632402222111358,1.884807682497076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4404432132963989,2,1.7313019390581716,1.0375,0.9176470588235294,0.9375,0.9056603773584906,0,0,-2.609088555287943,-2.1213203435596424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9513027039072615,10.262818510866397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8925468811915387,30.088626485550684,0,0,0,0,0,0,0,0
5,0.4,1,2.3508771929824563,0.7352941176470589,1.1071428571428572,0.7931034482758621,1.4444444444444444,0,0,0,0,0,0,-2.3561944901923448,-2.23606797749979,0,0,0,0,0,0,0,0,1.8513331185332185,-5.600514250623928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7894652726688385,9.178235124467012,0,0,0,0,0,0,0,0
6,0.4444444444444444,3,4.140350877192983,1.4242424242424243,0.6326530612244898,0.875,0.5151515151515151,0,0,0,0,0,0,-2.1375255443184029,1.7608591652940322,0,0,-2.7430702079233731,-1.118033988749895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6517004259501271,-4.0609898204742505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3126934984520124,1,2.1145510835913313,0.5671641791044776,0.9090909090909091,0.45161290322580644,1.5,0,0,0,0,-2.0344439357957027,-4.807401700618652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5152978215491797,-6.408002808988148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7161063374305987,6.78083575675526,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3368421052631579,1,2.414035087719298,0.47058823529411764,0.8867924528301887,0.46153846153846156,2.0714285714285716,-2.4980915447965089,-3.132091952673165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2142974355881808,5.528123273207944,0,0,0,0,-1.8925468811915387,-4.66476151587624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.4979757085020243,2,2.6761133603238867,0.6282051282051282,1.309090909090909,0.7692307692307693,1.793103448275862,0,0,0,0,-1.7126933813990606,-7.308214556237385,0,0,0,0,0,0,0,0,2.0344439357957027,12.626906806902635,0,0,0,0,0,0,0,0,-1.3734007669450159,10.307764064044152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.47678018575851394,1,1.9504643962848298,0.6458333333333334,1.0256410256410255,0.6521739130434783,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3086113869153615,3.716351951052582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7681918866447774,9.808752770722682,2.0576955586061656,3.2270085502944474,0,0,0,0,0,0,0,0
4,0.26720647773279355,1,2.9068825910931175,2.3333333333333335,1.6923076923076923,24.0,0.8,-2.4329663814621232,-6.046693311223912,0,0,-2.9996955989856287,-0.37964806474052243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9264322110956564,-3.913118960624632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.48872180451127817,2,2.4586466165413534,1.126984126984127,0.5581395348837209,0.6875,0.39473684210526316,-2.3874343236226134,-2.9426430808362993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0344439357957027,-3.124999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7384387646261124,6.170058072721274,0,0,0,0,0,0,0,0
2,0.3993808049535604,3,2.027863777089783,0.7972972972972973,0.44565217391304346,0.21428571428571427,0.64,0,0,0,0,0,0,2.3561944901923448,-2.73579383383225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4056476493802696,-5.625,0,0,0,0,0,0,0,0,0,0,-2.3774678762164063,3.3757669520855407,0,0,0,0,0,0,0,0,0,0,0,0
2,0.543859649122807,2,2.2070175438596493,0.7865168539325843,0.7096774193548387,0.4888888888888889,0.9166666666666666,0,0,-2.2355708216122423,-3.5121869029336494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8094056493030974,-5.0612185925896656,0,0,0,0,0,0,-2.7389380000379204,11.52552722341923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3498452012383901,1,2.0773993808049536,0.647887323943662,0.828125,0.4,1.2058823529411764,0,0,0,0,-2.7430702079233731,-1.118033988749895,0,0,-2.0524600043497583,5.7975090436420285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6506263125071339,-50.110987927909704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.3649122807017544,1,2.3859649122807016,1.4545454545454546,2.375,5.571428571428571,1.48,0,0,0,0,-2.0899424410414196,-21.07279051288651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4677147182721964,29.119588136220948,0,0,0,0,-2.819842099193151,-0.8333333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.48753462603878117,2,1.6842105263157894,1.0,1.0,1.0,1.0,0,0,0,0,1.9693187724613168,-6.890461381495916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1251038229964476,15.889383247942634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0778948311872334,4.865042554105201,0,0
7,0.47039473684210525,1,2.1085526315789473,0.48484848484848486,2.340909090909091,1.0930232558139534,56.0,-1.7359450042095235,-4.375,0,0,0,0,0,0,1.695151321341658,-4.555776776886279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6914199953749993,-5.7975090436420285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4574898785425101,1,2.716599190283401,0.9830508474576272,1.4893617021276595,1.8461538461538463,1.3529411764705883,0,0,2.117585167684144,11.57076989873114,0,0,0,0,-2.1408367904946068,6.700046641628698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1486982637571423,-2.5243990775921006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.43157894736842106,1,3.694736842105263,1.0476190476190477,0.72,0.6666666666666666,0.75,1.5707963267948966,5.270462766947299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6011731533192091,1.41509716980849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1587989303424644,3.4985711369071804,0,0,0,0
2,0.47368421052631576,1,2.1052631578947367,1.0273972602739727,0.494949494949495,0.4418604651162791,0.5357142857142857,0,0,0,0,2.0724003809840172,-5.394158362937118,0,0,0,0,0,0,0,0,0,0,1.4056476493802696,-15.29705854077835,0,0,0,0,1.8157749899217608,-4.377270134131602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.41626794258373206,3,3.334928229665072,1.3333333333333333,0.46774193548387094,0.6,0.3783783783783784,0,0,-2.819842099193151,-0.7373421657465111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5232132235179132,4.206476488041321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4442041995149244,7.5234330430386915,0,0,0,0,0,0,0,0
3,0.48771929824561405,1,2.263157894736842,0.5888888888888889,1.0724637681159421,0.6190476190476191,1.7777777777777777,0,0,0,0,0,0,2.0344439357957027,20.06932429798716,0,0,1.3357841110742394,9.443564700694242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6011731533192091,3.607717422415453,0,0,0,0,0,0
4,0.3622291021671827,1,2.065015479876161,0.7536231884057971,0.704225352112676,0.5581395348837209,0.9285714285714286,0,0,0,0,0,0,0,0,-2.677945044588987,2.5609845714702466,0,0,0,0,0,0,0,0,0,0,0,0,-1.4288992721907325,9.85833333333333,0,0,0,0,1.4464413322481351,-6.363961030678928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.45263157894736844,1,2.2982456140350878,1.0151515151515151,1.180327868852459,1.375,1.1111111111111112,0,0,2.7610862764774282,-2.549509756796394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9841267313342246,3.9583333333333344,0,0,0,0,0,0,0,0,0,0,-2.0344439357957027,-12.62690680690263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.49473684210526314,2,2.256140350877193,0.9333333333333333,0.9594594594594594,0.8947368421052632,1.0277777777777777,0,0,0,0,2.1587989303424644,-3.9868067546814396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2430435086018607,8.352062286911204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1943570589539219,3.9583333333333313,0,0,0,0,0,0,0,0,0,0,0,0
5,0.25077399380804954,1,2.176470588235294,2.6956521739130435,1.1794871794871795,6.75,0.5428571428571428,0,0,0,0,1.8925468811915387,-18.0742271190337,0,0,0,0,2.677945044588987,2.5913077843162227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1763409903998667,3.3800510200230978,0,0,0,0,0,0,0,0
9,0.44129554655870445,2,2.7327935222672064,1.1730769230769231,2.6451612903225805,6.0,1.84,-1.5707963267948966,-3.7431910974243268,0,0,0,0,0,0,1.3734007669450157,-12.804922857351233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5535900500422257,1.9436506316151012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.35294117647058826,3,2.0743034055727554,1.8780487804878048,0.6388888888888888,1.2173913043478262,0.3673469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,-6.6084121474913395,0,0,0,0,-1.8197590325876136,14.923535381538239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5232132235179132,15.935300492150994,0,0,0,0,0,0,0,0
2,0.3192982456140351,1,2.431578947368421,2.2758620689655173,0.6379310344827587,1.4444444444444444,0.275,0,0,1.7894652726688385,-6.32455532033676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6475682180646747,4.018616286671835,0,0,-2.7610862764774282,2.5495097567963856,0,0,0,0
1,0.631578947368421,1,13.12280701754386,0.7391304347826086,1.105263157894737,0.875,2.3333333333333335,2.3561944901923448,1.6155494421403511,0,0,0,0,0,0,0,0,0,0,2.819842099193151,1.5206906325745548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819842099193151,1.5206906325745548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.47368421052631576,2,4.111111111111111,0.5454545454545454,2.0357142857142856,1.08,10.0,0,0,0,0,0,0,0,0,1.67300304490215,-6.851601597031489,0,0,-1.4288992721907325,5.460082416960389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.677945044588987,-2.5609845714702466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5087719298245614,2,2.2421052631578946,0.9102564102564102,0.8170731707317073,0.6451612903225806,0.9215686274509803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8678605391359393,4.651274547128348,0,0,0,0,0,0,0,0,-2.2794225989225669,3.473110997362451,1.5273454314033656,9.177548793632434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.40601503759398494,2,2.5413533834586466,0.8064516129032258,0.4,0.3617021276595745,0.45454545454545453,0,0,-2.677945044588987,-1.0975648163443925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7126933813990606,10.823152267246359,0,0,0,0,0,0,-1.8925468811915387,5.031152949374527,0,0,0,0,0,0,0,0,0,0
0,0.47987616099071206,3,1.9473684210526316,1.2714285714285714,1.0921052631578947,1.65,0.8928571428571429,-2.4370985893475758,-2.6275568028238925,0,0,-1.9010936816241504,-5.137036666217128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3909428270024182,8.88552193177193,0,0,0,0,0,0,0,0
4,0.3508771929824561,1,4.233918128654971,1.206896551724138,2.0476190476190474,3.8,1.5,0,0,0,0,0,0,0,0,0,0,1.3521273809209546,-9.631040672972182,0,0,0,0,0,0,-1.9513027039072615,4.47213595499958,0,0,0,0,0,0,0,0,0,0,0,0,-2.677945044588987,-2.0615528128088303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.45933014354066987,2,3.291866028708134,1.0833333333333333,0.7241379310344828,0.7931034482758621,0.6551724137931034,0,0,0,0,-2.459276098715045,-1.5975746924507714,0,0,1.6814535479687922,-5.656854249492381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4743225516123097,15.754115296021245,0,0,0,0,0,0,0,0
4,0.39473684210526316,1,1.8976608187134503,0.6746987951807228,0.7375,0.5471698113207547,1.1111111111111112,0,0,0,0,0,0,-2.8785979219088738,-0.8007712331878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.585501149172748,5.442655601817922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.543859649122807,1,2.2070175438596493,0.7282608695652174,0.8275862068965517,0.5833333333333334,1.1282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6262948320406134,-12.36931687685298,1.9591150449673624,4.766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3561944901923448,5.270462766947296,0,0,0,0
1,0.37320574162679426,1,3.3779904306220097,1.05,0.782608695652174,0.42857142857142855,0.8461538461538461,0,0,0,0,0,0,-2.1587989303424644,-1.7492855684535882,0,0,0,0,-2.2318394956455836,-2.2120264972395365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.060753653048625,-2.1213203435596424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.28771929824561404,1,2.463157894736842,2.5833333333333335,1.205128205128205,12.5,0.5945945945945946,-1.7263911547719264,-25.605155085297742,0,0,0,0,-2.5535900500422257,-2.080031396937291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8650308919060843,5.797509043642028,0,0,0,0,0,0,0,0
4,0.33458646616541354,1,2.612781954887218,0.9787234042553191,0.86,0.8709677419354839,0.8421052631578947,0,0,0,0,0,0,0,0,0,0,2.0344439357957027,15.152288168283162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4370985893475758,2.6275568028238934,0,0,0,0,0,0,0,0,2.3561944901923448,2.10818510677892,0,0,0,0,0,0,0,0,0,0,0,0
2,0.40977443609022557,3,2.537593984962406,1.2156862745098038,0.4868421052631579,0.6,0.3902439024390244,0,0,-2.399645385583876,-16.54874456705288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7251151027210156,-7.830229881682916,0,0,0,0,0,0,0,0,0,0,1.7126933813990606,5.442221768522279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
